서비스 ID,서비스명,OPENAPI서비스명,요청주소,요청기본인자,기본샘플명,기본샘플주소,OPENAPI메타URL
OA-15012,서울시 강남구 공영주차장 정보,gangnamParingInfo,http://openAPI.seoul.go.kr:8088,"/인증키/요청타입(xml,xls,json)/gangnamParingInfo/요청위치(정수)/요청종료위치(정수)",서울특별시 강남구 공영주차장 정보,http://openapi.seoul.go.kr:8088/sample/xml/gangnamParingInfo/1/5/,https://data.gangnam.go.kr/openinf/openapiview.jsp?infId=OA-15012
OA-15013,서울시 강남구 어린이보호구역 정보,gangnamChildSaveInfo,http://openAPI.seoul.go.kr:8088,"/인증키/요청타입(xml,xls,json)/gangnamChildSaveInfo/요청위치(정수)/요청종료위치(정수)",서울특별시 강남구 어린이보호구역 정보,http://openapi.seoul.go.kr:8088/sample/xml/gangnamChildSaveInfo/1/5/,https://data.gangnam.go.kr/openinf/openapiview.jsp?infId=OA-15013
OA-15014,서울시 강남구 전통시장 현황,gangnamTraditionalMarket,http://openAPI.seoul.go.kr:8088,"/인증키/요청타입(xml,xls,json)/gangnamTraditionalMarket/요청위치(정수)/요청종료위치(정수)",서울특별시 강남구 전통시장 현황,http://openapi.seoul.go.kr:8088/sample/xml/gangnamTraditionalMarket/1/5/,https://data.gangnam.go.kr/openinf/openapiview.jsp?infId=OA-15014
OA-15015,서울시 도로별 도로표지 정보,roadSignalInfo,http://openAPI.seoul.go.kr:8088,"/인증키/요청타입(xml,xls,json)/roadSignalInfo/요청위치(정수)/요청종료위치(정수)",서울특별시 도로별 도로표지 정보,http://openapi.seoul.go.kr:8088/sample/xml/roadSignalInfo/1/5/,https://data.seoul.go.kr/dataList/datasetView.do?serviceKind=1&currentPageNo=1&srvType=A&infId=OA-15015
OA-15016,서울시 행정동별 도로표지 정보,dongSignalInstlInfo,http://openAPI.seoul.go.kr:8088,"/인증키/요청타입(xml,xls,json)/dongSignalInstlInfo/요청위치(정수)/요청종료위치(정수)",서울특별시 행정동별 도로표지 정보,http://openapi.seoul.go.kr:8088/sample/xml/dongSignalInstlInfo/1/5/,https://data.seoul.go.kr/dataList/datasetView.do?serviceKind=1&currentPageNo=1&srvType=A&infId=OA-15016
OA-15017,서울시 도로표지 설치정보,signalInstlInfo,http://openAPI.seoul.go.kr:8088,"/인증키/요청타입(xml,xls,json)/signalInstlInfo/요청위치(정수)/요청종료위치(정수)",서울특별시 도로표지 설치정보,http://openapi.seoul.go.kr:8088/sample/xml/signalInstlInfo/1/5/,https://data.seoul.go.kr/dataList/datasetView.do?serviceKind=1&currentPageNo=1&srvType=A&infId=OA-15017
OA-15024,서울시 가정폭력상담소 정보,HmvlnCnsltInfo,http://openAPI.seoul.go.kr:8088,"/인증키/요청타입(xml,xls,json)/HmvlnCnsltInfo/요청위치(정수)/요청종료위치(정수)",서울특별시 가정폭력상담소 정보,http://openapi.seoul.go.kr:8088/sample/xml/HmvlnCnsltInfo/1/5/,https://data.seoul.go.kr/dataList/datasetView.do?serviceKind=1&currentPageNo=1&srvType=A&infId=OA-15024
OA-15028,서울시 가정폭력상담원 교육훈련시설 정보,HmVlnCnsltEducation,http://openAPI.seoul.go.kr:8088,"/인증키/요청타입(xml,xls,json)/HmVlnCnsltEducation/요청위치(정수)/요청종료위치(정수)",서울특별시 가정폭력상담원 교육훈련시설 정보,http://openapi.seoul.go.kr:8088/sample/xml/HmVlnCnsltEducation/1/5/,https://data.seoul.go.kr/dataList/datasetView.do?serviceKind=1&currentPageNo=1&srvType=A&infId=OA-15028
OA-15029,서울시 공항버스 운수사 정보,AirportBusInfo,http://openAPI.seoul.go.kr:8088,"/인증키/요청타입(xml,xls,json)/AirportBusInfo/요청위치(정수)/요청종료위치(정수)",서울특별시 공항버스업소 정보,http://openapi.seoul.go.kr:8088/sample/xml/AirportBusInfo/1/5/,https://data.seoul.go.kr/dataList/datasetView.do?serviceKind=1&currentPageNo=1&srvType=A&infId=OA-15029
OA-15046,서울시 업무시설 정보(종료 예정 : 2023.08.24.),DutyBuildInfo,http://openAPI.seoul.go.kr:8088,"/인증키/요청타입(xml,xls,json)/DutyBuildInfo/요청위치(정수)/요청종료위치(정수)",서울특별시 업무시설 정보,http://openapi.seoul.go.kr:8088/sample/xml/DutyBuildInfo/1/5/,https://data.seoul.go.kr/dataList/datasetView.do?serviceKind=1&currentPageNo=1&srvType=A&infId=OA-15046
OA-15048,서울시 대형학원 정보,InstutBuildInfo,http://openAPI.seoul.go.kr:8088,"/인증키/요청타입(xml,xls,json)/InstutBuildInfo/요청위치(정수)/요청종료위치(정수)",서울특별시 대형학원 정보,http://openapi.seoul.go.kr:8088/sample/xml/InstutBuildInfo/1/5/,https://data.seoul.go.kr/dataList/datasetView.do?serviceKind=1&currentPageNo=1&srvType=A&infId=OA-15048
OA-15052,서울시 경로당 정보,OdsnBuildingInfo,http://openAPI.seoul.go.kr:8088,"/인증키/요청타입(xml,xls,json)/OdsnBuildingInfo/요청위치(정수)/요청종료위치(정수)",서울특별시 경로당 정보,http://openapi.seoul.go.kr:8088/sample/xml/OdsnBuildingInfo/1/5/,https://data.seoul.go.kr/dataList/datasetView.do?serviceKind=1&currentPageNo=1&srvType=A&infId=OA-15052
OA-15061,서울시 교통소통 표준링크 매핑정보,trafficMlrdLinkInfo,http://openAPI.seoul.go.kr:8088,"/인증키/요청타입(xml,xls,json)/trafficMlrdLinkInfo/요청위치(정수)/요청종료위치(정수)",서울특별시 교통소통 표준링크 매핑정보,http://openapi.seoul.go.kr:8088/sample/xml/trafficMlrdLinkInfo/1/5/,https://data.seoul.go.kr/dataList/datasetView.do?serviceKind=1&currentPageNo=1&srvType=A&infId=OA-15061
OA-15067,서울시 버스정류소 위치정보,busStopLocationXyInfo,http://openAPI.seoul.go.kr:8088,"/인증키/요청타입(xml,xls,json)/busStopLocationXyInfo/요청위치(정수)/요청종료위치(정수)",서울특별시 버스정류소 위치정보,http://openapi.seoul.go.kr:8088/sample/xml/busStopLocationXyInfo/1/5/,https://data.seoul.go.kr/dataList/datasetView.do?serviceKind=1&currentPageNo=1&srvType=A&infId=OA-15067
OA-15068,서울시 년도별 가로휴지통  설치정보,yearRoadTrashInfo,http://openAPI.seoul.go.kr:8088,"/인증키/요청타입(xml,xls,json)/yearRoadTrashInfo/요청위치(정수)/요청종료위치(정수)",서울특별시 년도별 가로휴지통 설치정보,http://openapi.seoul.go.kr:8088/sample/xml/yearRoadTrashInfo/1/5/,https://data.seoul.go.kr/dataList/datasetView.do?serviceKind=1&currentPageNo=1&srvType=A&infId=OA-15068
OA-15120,서울시 시내버스업체 정보,dwTwBusInfo,http://openAPI.seoul.go.kr:8088,"/인증키/요청타입(xml,xls,json)/dwTwBusInfo/요청위치(정수)/요청종료위치(정수)",서울특별시 시내버스업체 정보,http://openapi.seoul.go.kr:8088/sample/xml/dwTwBusInfo/1/5/,https://data.seoul.go.kr/dataList/datasetView.do?serviceKind=1&currentPageNo=1&srvType=A&infId=OA-15120
OA-15140,서울시 대기오염전광판 위치정보,airPollutionBrdInfo,http://openAPI.seoul.go.kr:8088,"/인증키/요청타입(xml,xls,json)/airPollutionBrdInfo/요청위치(정수)/요청종료위치(정수)",서울특별시 대기오염전광판 위치정보,http://openapi.seoul.go.kr:8088/sample/xml/airPollutionBrdInfo/1/5/,https://data.seoul.go.kr/dataList/datasetView.do?serviceKind=1&currentPageNo=1&srvType=A&infId=OA-15140
OA-15146,서울시 초미세먼지 연도별 발령정보,yearMicroDustInfo,http://openAPI.seoul.go.kr:8088,"/인증키/요청타입(xml,xls,json)/yearMicroDustInfo/요청위치(정수)/요청종료위치(정수)",서울특별시 초미세먼지 연도별 발령정보,http://openapi.seoul.go.kr:8088/sample/xml/yearMicroDustInfo/1/5/,https://data.seoul.go.kr/dataList/datasetView.do?serviceKind=1&currentPageNo=1&srvType=A&infId=OA-15146
OA-15164,서울시 외국인전용 관광기념품 판매점 정보,frgnrTourGiftShopInfo,http://openAPI.seoul.go.kr:8088,"/인증키/요청타입(xml,xls,json)/frgnrTourGiftShopInfo/요청위치(정수)/요청종료위치(정수)",서울특별시 외국인전용 관광기념품 판매점 정보,http://openapi.seoul.go.kr:8088/sample/xml/frgnrTourGiftShopInfo/1/5/,https://data.seoul.go.kr/dataList/datasetView.do?serviceKind=1&currentPageNo=1&srvType=A&infId=OA-15164
OA-15178,서울시 여성안심지킴이집 정보,womanSafeAreaInfo,http://openAPI.seoul.go.kr:8088,"/인증키/요청타입(xml,xls,json)/womanSafeAreaInfo/요청위치(정수)/요청종료위치(정수)",서울특별시 여성안심지킴이집 정보,http://openapi.seoul.go.kr:8088/sample/xml/womanSafeAreaInfo/1/5/,https://data.seoul.go.kr/dataList/datasetView.do?serviceKind=1&currentPageNo=1&srvType=A&infId=OA-15178
OA-15182,서울시 공공자전거 대여이력 정보,tbCycleRentData,http://openAPI.seoul.go.kr:8088,"/인증키/요청타입(xml,xls,json)/tbCycleRentData/요청위치(정수)/요청종료위치(정수)",서울시 공공자전거 대여이력 정보,http://openapi.seoul.go.kr:8088/sample/json/tbCycleRentData/1/5/2022-10-01/1,https://data.seoul.go.kr/dataList/datasetView.do?serviceKind=1&currentPageNo=1&srvType=A&infId=OA-15182
OA-15196,서울시 전세버스업체 정보,rentalBusBizInfo,http://openAPI.seoul.go.kr:8088,"/인증키/요청타입(xml,xls,json)/rentalBusBizInfo/요청위치(정수)/요청종료위치(정수)",서울특별시 전세버스업체 정보,http://openapi.seoul.go.kr:8088/sample/xml/rentalBusBizInfo/1/5/,https://data.seoul.go.kr/dataList/datasetView.do?serviceKind=1&currentPageNo=1&srvType=A&infId=OA-15196
OA-15197,서울시 정수기 수입판매업체 정보,waterPurifierImportInfo,http://openAPI.seoul.go.kr:8088,"/인증키/요청타입(xml,xls,json)/waterPurifierImportInfo/요청위치(정수)/요청종료위치(정수)",서울특별시 정수기 수입판매업체 정보,http://openapi.seoul.go.kr:8088/sample/xml/waterPurifierImportInfo/1/5/,https://data.seoul.go.kr/dataList/datasetView.do?serviceKind=1&currentPageNo=1&srvType=A&infId=OA-15197
OA-15241,서울시 공공자전거 신규가입자 정보(월별),cycleNewMemberRentInfoMonths,http://openAPI.seoul.go.kr:8088,"/인증키/요청타입(xml,xls,json)/cycleNewMemberRentInfoMonths/요청위치(정수)/요청종료위치(정수)",서울특별시 공공자전거 신규가입자 정보(월별),http://openapi.seoul.go.kr:8088/sample/xml/cycleNewMemberRentInfoMonths/1/5/201811/,https://data.seoul.go.kr/dataList/datasetView.do?serviceKind=1&currentPageNo=1&srvType=A&infId=OA-15241
OA-15242,서울시 공공자전거 외국인 대여정보(월별),cycleForeignerRentMonthInfo,http://openAPI.seoul.go.kr:8088,"/인증키/요청타입(xml,xls,json)/cycleForeignerRentMonthInfo/요청위치(정수)/요청종료위치(정수)",서울특별시 공공자전거 외국인 대여정보(월별),http://openapi.seoul.go.kr:8088/sample/xml/cycleForeignerRentMonthInfo/1/5/,https://data.seoul.go.kr/dataList/datasetView.do?serviceKind=1&currentPageNo=1&srvType=A&infId=OA-15242
OA-15243,서울시 공공자전거 신규가입자 정보(일별),cycleNewMemberRentInfoDay,http://openAPI.seoul.go.kr:8088,"/인증키/요청타입(xml,xls,json)/cycleNewMemberRentInfoDay/요청위치(정수)/요청종료위치(정수)",서울특별시 공공자전거 신규가입자 정보(일별),http://openapi.seoul.go.kr:8088/sample/xml/cycleNewMemberRentInfoDay/1/5/,https://data.seoul.go.kr/dataList/datasetView.do?serviceKind=1&currentPageNo=1&srvType=A&infId=OA-15243
OA-15244,서울시 공공자전거 외국인 대여정보(일별),cycleForeignerRentDayInfo,http://openAPI.seoul.go.kr:8088,"/인증키/요청타입(xml,xls,json)/cycleForeignerRentDayInfo/요청위치(정수)/요청종료위치(정수)",서울특별시 공공자전거 외국인대여정보(일별),http://openapi.seoul.go.kr:8088/sample/xml/cycleForeignerRentDayInfo/1/5/,https://data.seoul.go.kr/dataList/datasetView.do?serviceKind=1&currentPageNo=1&srvType=A&infId=OA-15244
OA-15245,서울시 공공자전거 이용정보(시간대별),tbCycleRentUseTimeInfo,http://openAPI.seoul.go.kr:8088,"/인증키/요청타입(xml,xls,json)/tbCycleRentUseTimeInfo/요청위치(정수)/요청종료위치(정수)",서울특별시 공공자전거 이용정보(시간대별),http://openapi.seoul.go.kr:8088/sample/json/tbCycleRentUseTimeInfo/1/5/20221002/9,https://data.seoul.go.kr/dataList/datasetView.do?serviceKind=1&currentPageNo=1&srvType=A&infId=OA-15245
OA-15246,서울시 공공자전거 이용정보(일별),tbCycleRentUseDayInfo,http://openAPI.seoul.go.kr:8088,"/인증키/요청타입(xml,xls,json)/tbCycleRentUseDayInfo/요청위치(정수)/요청종료위치(정수)",서울시 공공자전거 이용정보(일별),http://openapi.seoul.go.kr:8088/sample/json/tbCycleRentUseDayInfo/1/5/20221001,https://data.seoul.go.kr/dataList/datasetView.do?serviceKind=1&currentPageNo=1&srvType=A&infId=OA-15246
OA-15248,서울시 공공자전거 이용정보(월별),tbCycleRentUseMonthInfo,http://openAPI.seoul.go.kr:8088,"/인증키/요청타입(xml,xls,json)/tbCycleRentUseMonthInfo/요청위치(정수)/요청종료위치(정수)",서울시 공공자전거 이용정보(월별),http://openapi.seoul.go.kr:8088/sample/json/tbCycleRentUseMonthInfo/1/5/202208,https://data.seoul.go.kr/dataList/datasetView.do?serviceKind=1&currentPageNo=1&srvType=A&infId=OA-15248
OA-15249,서울시 공공자전거 대여소별 이용정보(월별),tbCycleStationUseMonthInfo,http://openAPI.seoul.go.kr:8088,"/인증키/요청타입(xml,xls,json)/tbCycleStationUseMonthInfo/요청위치(정수)/요청종료위치(정수)",서울시 공공자전거 대여소별 이용정보(월별),http://openapi.seoul.go.kr:8088/sample/json/tbCycleStationUseMonthInfo/1/5/202208,https://data.seoul.go.kr/dataList/datasetView.do?serviceKind=1&currentPageNo=1&srvType=A&infId=OA-15249
OA-15262,서울시 버스노선 기본정보 항목정보,busRoute,http://openAPI.seoul.go.kr:8088,"/인증키/요청타입(xml,xls,json)/busRoute/요청위치(정수)/요청종료위치(정수)",서울시 버스노선 기본정보 항목정보,http://openapi.seoul.go.kr:8088/sample/xml/busRoute/1/5/,https://data.seoul.go.kr/dataList/datasetView.do?serviceKind=1&currentPageNo=1&srvType=A&infId=OA-15262
OA-15321,서울시립미술관 소장품 정보,SemaPsgudInfoKorInfo,http://openAPI.seoul.go.kr:8088,"/인증키/요청타입(xml,xls,json)/SemaPsgudInfoKorInfo/요청위치(정수)/요청종료위치(정수)",서울시립미술관 소장품 정보,http://openapi.seoul.go.kr:8088/sample/xml/SemaPsgudInfoKorInfo/1/5/,https://data.seoul.go.kr/dataList/datasetView.do?serviceKind=1&currentPageNo=1&srvType=A&infId=OA-15321
OA-15322,서울시립미술관 소장품 정보 (영문),SemaPsgudInfoEngInfo,http://openAPI.seoul.go.kr:8088,"/인증키/요청타입(xml,xls,json)/SemaPsgudInfoEngInfo/요청위치(정수)/요청종료위치(정수)",서울시립미술관 소장품 정보 (영문),http://openapi.seoul.go.kr:8088/sample/xml/SemaPsgudInfoEngInfo/1/5/,https://data.seoul.go.kr/dataList/datasetView.do?serviceKind=1&currentPageNo=1&srvType=A&infId=OA-15322
OA-15323,서울시립미술관 전시 정보 (국문),ListExhibitionOfSeoulMOAInfo,http://openAPI.seoul.go.kr:8088,"/인증키/요청타입(xml,xls,json)/ListExhibitionOfSeoulMOAInfo/요청위치(정수)/요청종료위치(정수)",서울시립미술관 전시 현황,http://openapi.seoul.go.kr:8088/sample/xml/ListExhibitionOfSeoulMOAInfo/1/5/,https://data.seoul.go.kr/dataList/datasetView.do?serviceKind=1&currentPageNo=1&srvType=A&infId=OA-15323
OA-15324,서울시립미술관 전시 정보 (영문),EnglishListExhibitionOfSeoulMOAInfo,http://openAPI.seoul.go.kr:8088,"/인증키/요청타입(xml,xls,json)/EnglishListExhibitionOfSeoulMOAInfo/요청위치(정수)/요청종료위치(정수)",서울시립미술관 전시 정보 (영문),http://openapi.seoul.go.kr:8088/sample/xml/EnglishListExhibitionOfSeoulMOAInfo/1/5/,https://data.seoul.go.kr/dataList/datasetView.do?serviceKind=1&currentPageNo=1&srvType=A&infId=OA-15324
OA-15325,서울시립미술관 교육 정보,ListEducationOfSeoulMOAInfo,http://openAPI.seoul.go.kr:8088,"/인증키/요청타입(xml,xls,json)/ListEducationOfSeoulMOAInfo/요청위치(정수)/요청종료위치(정수)",서울시립미술관 교육 정보,http://openapi.seoul.go.kr:8088/sample/xml/ListEducationOfSeoulMOAInfo/1/5/,https://data.seoul.go.kr/dataList/datasetView.do?serviceKind=1&currentPageNo=1&srvType=A&infId=OA-15325
OA-15355,서울시 뉴딜일자리 사업정보,jobNewDealBizOpenInfo,http://openAPI.seoul.go.kr:8088,"/인증키/요청타입(xml,xls,json)/jobNewDealBizOpenInfo/요청위치(정수)/요청종료위치(정수)",서울특별시 뉴딜일자리 사업정보,http://openapi.seoul.go.kr:8088/sample/xml/jobNewDealBizOpenInfo/1/5/,https://data.seoul.go.kr/dataList/datasetView.do?serviceKind=1&currentPageNo=1&srvType=A&infId=OA-15355
OA-15356,서울시 일자리카페 정보,jobCafeOpenInfo,http://openAPI.seoul.go.kr:8088,"/인증키/요청타입(xml,xls,json)/jobCafeOpenInfo/요청위치(정수)/요청종료위치(정수)",서울특별시 일자리카페 정보,http://openapi.seoul.go.kr:8088/sample/xml/jobCafeOpenInfo/1/5/,https://data.seoul.go.kr/dataList/datasetView.do?serviceKind=1&currentPageNo=1&srvType=A&infId=OA-15356
OA-15357,서울일자리센터 교육정보,jobEduCenterOpenInfo,http://openAPI.seoul.go.kr:8088,"/인증키/요청타입(xml,xls,json)/jobEduCenterOpenInfo/요청위치(정수)/요청종료위치(정수)",서울일자리센터 교육정보,http://openapi.seoul.go.kr:8088/sample/xml/jobEduCenterOpenInfo/1/5/,https://data.seoul.go.kr/dataList/datasetView.do?serviceKind=1&currentPageNo=1&srvType=A&infId=OA-15357
OA-15360,서울시 에코마일리지 에너지사용량 정보(회원별),energyUseDataInfo,http://openAPI.seoul.go.kr:8088,"/인증키/요청타입(xml,xls,json)/energyUseDataInfo/요청위치(정수)/요청종료위치(정수)","에너지사용량데이터(년도, 월)",http://openapi.seoul.go.kr:8088/sample/xml/energyUseDataInfo/1/5/2018/07/0000000022,https://data.seoul.go.kr/dataList/datasetView.do?serviceKind=1&currentPageNo=1&srvType=A&infId=OA-15360
OA-15361,서울시 에코마일리지 에너지사용량 통계정보(회원유형별),energyUseDataSummaryInfo,http://openAPI.seoul.go.kr:8088,"/인증키/요청타입(xml,xls,json)/energyUseDataSummaryInfo/요청위치(정수)/요청종료위치(정수)",에너지사용량데이터 통계 요약정보,http://openapi.seoul.go.kr:8088/sample/xml/energyUseDataSummaryInfo/1/5/,https://data.seoul.go.kr/dataList/datasetView.do?serviceKind=1&currentPageNo=1&srvType=A&infId=OA-15361
OA-15362,"서울시 에코마일리지 에너지사용량 통계정보(구, 동, 회원유형별)",energyUseDataStatInfo,http://openAPI.seoul.go.kr:8088,"/인증키/요청타입(xml,xls,json)/energyUseDataStatInfo/요청위치(정수)/요청종료위치(정수)",에너지사용량데이터 통계(년도/월),http://openapi.seoul.go.kr:8088/sample/xml/energyUseDataStatInfo/1/5/2018/01,https://data.seoul.go.kr/dataList/datasetView.do?serviceKind=1&currentPageNo=1&srvType=A&infId=OA-15362
OA-15363,서울둘레길 코스정보,walkDulaeInfo,http://openAPI.seoul.go.kr:8088,"/인증키/요청타입(xml,xls,json)/walkDulaeInfo/요청위치(정수)/요청종료위치(정수)",둘레길 코스정보,http://openapi.seoul.go.kr:8088/sample/xml/walkDulaeInfo/1/5/,https://data.seoul.go.kr/dataList/datasetView.do?serviceKind=1&currentPageNo=1&srvType=A&infId=OA-15363
